UserID;Place;Ratings
1;Air Terjun Madakaripura;5
1;Bunaken Marine Park;5
1;Curug Cikaso;5
1;Curug Cipendok;5
1;Curug Cipamingkis;4
1;Danau Toba;5
1;Grafika Cikole;3
1;Green Canyon Pangandaran;4
1;Kawah Ijen;4
1;Labuan Bajo;5
1;Pantai Balekambang;5
1;Pantai Air Manis;5
1;Pantai Gesing;4
1;Pantai Kasap;5
1;Pantai Kelingking;5
1;Pantai Sarumanis;5
1;Pantai Sawarna;5
1;Pantai Srakung;5
1;Pantai Tampora;1
1;Pantai Tanjung Lesung;5
1;Sunrise Point Cukul;5
1;Taman Langit;4
1;Taman Nasional Kepulauan Seribu;5
1;Pantai Sepanjang;2
1;Malioboro Yogyakarta;5
1;Lombok;2
1;Pantai Teluk Asmara;5
1;Pulau Padar;5
1;Simpang Lima Gumul;4
1;Taman Nasional Bantimurung;5
1;Taman Safari Pasuruan;5
1;Jawa Timur Park 2;5
1;Nusa Penida;5
1;Bukit Jamur;1
1;Candi Sewu;5
1;Curug Cipanas;4
1;Dago Dreampark;4
1;Dunia Fantasi;5
1;Gunung Papandayan;5
1;Kawah Rengganis;5
1;Pantai Kesirat;4
1;Pantai Krakal;5
1;Pantai Baron;4
1;Pantai Baruna;3
1;Pantai Depok;3
1;Pantai Drini;5
1;Pantai Kuta;5
1;Pantai Pandawa;5
1;Pantai Nglambor;4
1;Pantai Parangtritis;5
1;Pantai Pok Tunggal;5
1;Taman Film;5
1;Pantai Santolo;4
1;Pantai Siung;5
1;Pantai Timang;5
1;Skyrink - Mall Taman Anggrek;4
1;Red Island Beach;5
1;Taman Bungkul;4
1;Taman Cattleya;2
1;Taman Suropati;5
1;Taman Hutan Raya Ir. H. Djuanda;4
1;Taman Mini Indonesia Indah;2
1;Taman Safari Indonesia Bogor;5
1;Taman Sari;5
1;Taman Sungai Mudal;5
1;Water Blaster Bukit Candi Golf;4
1;The Lodge Maribaya;5
1;Ubud;5
1;Air Terjun Kali Pancur;1
1;Air Terjun Sri Gethuk;4
1;Bukit Moko;5
1;Bukit Panguk Kediwung;5
1;Bukit Wisata Pulepayung;5
1;Candi Ratu Boko;5
1;Kampung Wisata Taman Sari;4
1;Curug Anom;5
1;Curug Cilengkrang;5
1;Indonesia Kaya Park;5
1;Pantai Greweng;4
1;Pantai Ngobaran;5
1;Pantai Ngrawe;5
1;Museum Gunung Merapi;4
1;Pantai Ria Kenjeran;5
1;Pantai Watu Kodok;4
1;Pantai Wediombo;5
1;Pink Beach;4
1;Watu Gunung Ungaran;5
1;Taman Bunga Nusantara;5
1;Taman Flora Bratang Surabaya;5
1;Taman Spathodea;5
1;Tebing Breksi;5
1;Saloka Theme Park;5
2;Air Terjun Madakaripura;5
2;Bunaken Marine Park;4
2;Curug Cikaso;5
2;Curug Cipendok;4
2;Curug Cipamingkis;4
2;Danau Toba;5
2;Grafika Cikole;5
2;Green Canyon Pangandaran;5
2;Kawah Ijen;5
2;Labuan Bajo;5
2;Pantai Balekambang;5
2;Pantai Air Manis;5
2;Pantai Gesing;5
2;Pantai Kasap;5
2;Pantai Kelingking;5
2;Pantai Sarumanis;5
2;Pantai Sawarna;5
2;Pantai Srakung;5
2;Pantai Tampora;3
2;Pantai Tanjung Lesung;5
2;Sunrise Point Cukul;5
2;Taman Langit;5
2;Taman Nasional Kepulauan Seribu;5
2;Candi Borobudur;5
2;Gunung Bromo;5
2;Taman Sari;5
2;Malioboro Yogyakarta;5
2;Pantai Teluk Asmara;5
2;Pulau Padar;5
2;Simpang Lima Gumul;5
2;Taman Nasional Bantimurung;5
2;Taman Safari Pasuruan;4
2;Nusa Penida;5
2;Candi Borobudur;1
2;Candi Prambanan;4
2;Air Terjun Curug Luhur;3
2;Dago Dreampark;5
2;Farm House Susu Lembang;5
2;Gunung Papandayan;5
2;Kawah Rengganis;3
2;Pantai Kesirat;5
2;NuArt Sculpture Park;4
2;Pantai Baron;5
2;Pantai Baruna;4
2;Pantai Depok;5
2;Pantai Drini;5
2;Pantai Ngandong;5
2;Pantai Pandawa;5
2;Pantai Nglambor;5
2;Pantai Parangtritis;4
2;Pantai Pok Tunggal;5
2;Taman Film;5
2;Pantai Santolo;5
2;Pantai Siung;5
2;Pantai Timang;5
2;Skyrink - Mall Taman Anggrek;5
2;Red Island Beach;5
2;Taman Bungkul;5
2;Taman Cattleya;5
2;Taman Suropati;5
2;Taman Hutan Raya Ir. H. Djuanda;5
2;Taman Mini Indonesia Indah;5
2;Taman Safari Indonesia Bogor;5
2;Taman Sari;3
2;Taman Sungai Mudal;4
2;Water Blaster Bukit Candi Golf;3
2;The Lodge Maribaya;5
2;Ubud;4
2;Air Terjun Kali Pancur;5
2;Air Terjun Sri Gethuk;4
2;Bukit Moko;4
2;Bukit Panguk Kediwung;5
2;Bukit Wisata Pulepayung;4
2;Candi Ratu Boko;5
2;Kampung Wisata Taman Sari;5
2;Curug Anom;5
2;Curug Cilengkrang;4
2;Indonesia Kaya Park;5
2;Pantai Jogan;5
2;Pantai Ngobaran;4
2;Pantai Ngrenehan;5
2;Museum Gunung Merapi;3
2;Pantai Ria Kenjeran;5
2;Pantai Watu Kodok;5
2;Puncak Gunung Api Purba;4
2;Waterboom PIK  (Pantai Indah Kapuk);5
2;Watu Gunung Ungaran;5
2;Taman Bunga Celosia;5
2;Taman Flora Bratang Surabaya;5
2;Taman Spathodea;4
2;The World Landmarks - Merapi Park Yogyakarta;3
2;Saloka Theme Park;5
3;Air Terjun Madakaripura;3
3;Bunaken Marine Park;4
3;Curug Cikaso;5
3;Curug Cipendok;5
3;Curug Cipamingkis;4
3;Danau Toba;5
3;Grafika Cikole;1
3;Green Canyon Pangandaran;5
3;Kawah Ijen;5
3;Labuan Bajo;5
3;Pantai Balekambang;5
3;Pantai Air Manis;5
3;Pantai Gesing;4
3;Pantai Kasap;5
3;Pantai Kelingking;5
3;Pantai Sarumanis;5
3;Pantai Sawarna;4
3;Pantai Srakung;4
3;Pantai Tampora;4
3;Pantai Tanjung Lesung;5
3;Sunrise Point Cukul;5
3;Taman Langit;4
3;Taman Nasional Kepulauan Seribu;5
3;Pantai Sadranan;5
3;Pantai Sadranan;5
3;Malioboro Yogyakarta;5
3;Lombok;5
3;Pantai Teluk Asmara;5
3;Pulau Padar;5
3;Simpang Lima Gumul;4
3;Taman Nasional Bantimurung;5
3;Taman Safari Pasuruan;5
3;Nusa Penida;5
3;Bukit Jamur;5
3;Candi Prambanan;4
3;Air Terjun Curug Luhur;1
3;Dago Dreampark;4
3;Dunia Fantasi;5
3;Gunung Papandayan;4
3;Kawah Rengganis;5
3;Pantai Kesirat;5
3;Pantai Krakal;1
3;Pantai Baron;4
3;Pantai Baruna;5
3;Pantai Depok;3
3;Pantai Drini;5
3;Pantai Kuta;4
3;Pantai Pandawa;3
3;Pantai Nglambor;4
3;Pantai Parangtritis;5
3;Pantai Pok Tunggal;1
3;Taman Film;3
3;Pantai Santolo;5
3;Pantai Siung;5
3;Pantai Timang;5
3;Skyrink - Mall Taman Anggrek;5
3;Red Island Beach;5
3;Taman Bungkul;4
3;Taman Cattleya;4
3;Taman Suropati;5
3;Taman Hutan Raya Ir. H. Djuanda;5
3;Taman Mini Indonesia Indah;5
3;Taman Safari Indonesia Bogor;5
3;Taman Sari;5
3;Taman Sungai Mudal;4
3;Water Blaster Bukit Candi Golf;5
3;The Lodge Maribaya;3
3;Ubud;5
3;Air Terjun Kali Pancur;3
3;Air Terjun Sri Gethuk;5
3;Bukit Moko;5
3;Bukit Panguk Kediwung;5
3;Bukit Wisata Pulepayung;5
3;Candi Ratu Boko;4
3;Kampung Wisata Taman Sari;5
3;Curug Anom;4
3;Curug Cilengkrang;4
3;Indonesia Kaya Park;4
3;Pantai Jogan;4
3;Pantai Ngobaran;5
3;Pantai Ngrenehan;5
3;Museum Gunung Merapi;5
3;Pantai Ria Kenjeran;5
3;Pantai Watu Kodok;5
3;Pantai Wediombo;3
3;Pink Beach;5
3;Watu Gunung Ungaran;4
3;Taman Bunga Nusantara;5
3;Taman Flora Bratang Surabaya;5
3;Taman Spathodea;5
3;Tebing Breksi;5
3;Saloka Theme Park;5
4;Air Terjun Madakaripura;5
4;Bunaken Marine Park;5
4;Curug Cikaso;5
4;Curug Cipendok;5
4;Curug Cipamingkis;5
4;Danau Toba;5
4;Grafika Cikole;5
4;Green Canyon Pangandaran;5
4;Kawah Ijen;4
4;Labuan Bajo;4
4;Pantai Balekambang;3
4;Pantai Air Manis;3
4;Pantai Gesing;4
4;Pantai Kasap;5
4;Pantai Kelingking;5
4;Pantai Sarumanis;5
4;Pantai Sawarna;5
4;Pantai Tampora;3
4;Pantai Tanjung Lesung;5
4;Taman Langit;5
4;Taman Nasional Kepulauan Seribu;5
4;Candi Prambanan;5
4;Candi Borobudur;5
4;Pantai Kuta;5
4;Gunung Bromo;5
4;Taman Sari;5
4;Kawah Putih;5
4;Malioboro Yogyakarta;5
4;Pantai Teluk Asmara;5
4;Pulau Padar;5
4;Simpang Lima Gumul;5
4;Taman Nasional Bantimurung;5
4;Taman Safari Pasuruan;4
4;Nusa Penida;5
4;Candi Borobudur;5
4;Candi Prambanan;4
4;Curug Tilu Leuwi Opat;3
4;Dago Dreampark;5
4;Farm House Susu Lembang;5
4;Gunung Papandayan;4
4;Kawah Rengganis;5
4;Lembang Park & Zoo;5
4;NuArt Sculpture Park;4
4;Pantai Baron;1
4;Pantai Baruna;4
4;Pantai Depok;5
4;Pantai Drini;3
4;Pantai Ngandong;5
4;Pantai Pandawa;5
4;Pantai Pangandaran;5
4;Pantai Parangtritis;4
4;Pantai Pok Tunggal;5
4;Taman Film;3
4;Pantai Santolo;5
4;Pantai Siung;5
4;Pantai Timang;5
4;Skyrink - Mall Taman Anggrek;5
4;Red Island Beach;2
4;Taman Bungkul;5
4;Taman Cattleya;5
4;Tebing Keraton;5
4;Taman Hutan Raya Ir. H. Djuanda;5
4;Taman Mini Indonesia Indah;3
4;Taman Safari Indonesia Bogor;5
4;Taman Sungai Mudal;5
4;Taman Sungai Mudal;5
4;Water Blaster Bukit Candi Golf;5
4;Tempo Gelato Prawirotaman;5
4;Ubud;5
4;Air Terjun Kali Pancur;1
4;Air Terjun Sri Gethuk;4
4;Bukit Moko;5
4;Bukit Panguk Kediwung;5
4;Bukit Wisata Pulepayung;5
4;Candi Ratu Boko;4
4;Kampung Wisata Taman Sari;5
4;Curug Aseupan;4
4;Curug Cilengkrang;3
4;Indonesia Kaya Park;5
4;Pantai Jogan;5
4;Pantai Ngobaran;1
4;Pantai Ngrenehan;5
4;Museum Gunung Merapi;5
4;Pantai Ria Kenjeran;5
4;Pantai Watu Kodok;5
4;Puncak Gunung Api Purba;4
4;Waterboom PIK  (Pantai Indah Kapuk);1
4;Watu Gunung Ungaran;4
4;Taman Bunga Celosia;5
4;Taman Hutan Tebet;5
4;Taman Spathodea;4
4;The World Landmarks - Merapi Park Yogyakarta;4
4;Air Terjun Curug Luhur;5
5;Air Terjun Madakaripura;4
5;Bunaken Marine Park;5
5;Curug Cikaso;5
5;Curug Cipendok;4
5;Curug Cipamingkis;5
5;Danau Toba;5
5;Grafika Cikole;5
5;Green Canyon Pangandaran;5
5;Kawah Ijen;4
5;Labuan Bajo;4
5;Pantai Balekambang;5
5;Pantai Air Manis;5
5;Pantai Gesing;5
5;Pantai Kasap;5
5;Pantai Kelingking;5
5;Pantai Sarumanis;5
5;Pantai Sawarna;4
5;Pantai Tampora;4
5;Pantai Tanjung Lesung;4
5;Taman Langit;5
5;Taman Nasional Kepulauan Seribu;5
5;Malioboro Yogyakarta;5
5;Taman Sari;5
5;Tempo Gelato Prawirotaman;5
5;Pantai Indrayanti;5
5;Pantai Sepanjang;5
5;Pantai Teluk Asmara;5
5;Pulau Padar;5
5;Simpang Lima Gumul;5
5;Taman Nasional Bantimurung;5
5;Taman Safari Pasuruan;4
5;Nusa Penida;5
5;Bukit Jamur;5
5;Candi Sewu;3
5;Curug Cipanas;5
5;Dago Dreampark;5
5;Dunia Fantasi;3
5;Glamping Lakeside Rancabali;5
5;Kawah Rengganis;4
5;Pantai Jungwok;5
5;Pantai Kesirat;5
5;Pantai Krakal;5
5;NuArt Sculpture Park;4
5;Pantai Depok;3
5;Pantai Kuta;4
5;Pantai Marina;5
5;Pantai Pandawa;5
5;Pantai Nglambor;4
5;Pantai Parangtritis;4
5;Pantai Pok Tunggal;5
5;Pantai Pulang Sawal;4
5;Taman Film;3
5;Pantai Siung;5
5;Pantai Sundak;4
5;Skyrink - Mall Taman Anggrek;1
5;Taman Balai Kota Bandung;5
5;Taman Bungkul;5
5;Taman Suropati;5
5;Tebing Keraton;5
5;Taman Mini Indonesia Indah;4
5;Taman Sari;4
5;Taman Situ Lembang;5
5;The Lodge Maribaya;4
5;Tempo Gelato Prawirotaman;5
5;Candi Ijo;4
5;Air Terjun Kali Pancur;5
5;Air Terjun Sri Gethuk;5
5;Bukit Moko;4
5;Bukit Wisata Pulepayung;5
5;Candi Gedong Songo;5
5;Kampung Wisata Taman Sari;5
5;Komodo National Park;5
5;Curug Cilengkrang;5
5;Indonesia Kaya Park;5
5;Jawa Timur Park 2;3
5;Pantai Greweng;5
5;Pantai Kukup;5
5;Pantai Maron;3
5;Pantai Ngrawe;5
5;Lombok;5
5;Pantai Congot;5
5;Taman Budaya Yogyakarta;5
5;Pantai Nguluran;5
5;Pantai Sadranan;5
5;Pantai Watu Kodok;5
5;Pantai Wediombo;4
5;Pink Beach;4
5;Taman Bunga Nusantara;5
5;Taman Flora Bratang Surabaya;5
5;Taman Hutan Tebet;1
5;Tebing Breksi;5
5;The World Landmarks - Merapi Park Yogyakarta;5
5;Taman Menteng;4
6;Air Terjun Madakaripura;5
6;Bunaken Marine Park;5
6;Curug Cikaso;5
6;Curug Cipendok;5
6;Curug Cipamingkis;5
6;Danau Toba;5
6;Grafika Cikole;4
6;Green Canyon Pangandaran;5
6;Kawah Ijen;5
6;Labuan Bajo;4
6;Pantai Balekambang;5
6;Pantai Air Manis;5
6;Pantai Gesing;4
6;Pantai Kasap;5
6;Pantai Kelingking;5
6;Pantai Sarumanis;5
6;Pantai Sawarna;4
6;Pantai Srakung;3
6;Pantai Tampora;5
6;Pantai Tanjung Lesung;5
6;Sunrise Point Cukul;4
6;Taman Langit;5
6;Taman Nasional Kepulauan Seribu;5
6;Malioboro Yogyakarta;5
6;Candi Prambanan;5
6;Candi Borobudur;5
6;Lombok;2
6;Pantai Teluk Asmara;5
6;Pulau Padar;5
6;Simpang Lima Gumul;5
6;Taman Nasional Bantimurung;4
6;Taman Safari Pasuruan;5
6;Nusa Penida;5
6;Candi Borobudur;5
6;Candi Prambanan;4
6;Curug Tilu Leuwi Opat;5
6;Dago Dreampark;5
6;Farm House Susu Lembang;5
6;Gunung Papandayan;5
6;Kawah Rengganis;5
6;Pantai Kesirat;5
6;NuArt Sculpture Park;4
6;Pantai Baron;5
6;Pantai Baruna;5
6;Pantai Depok;4
6;Pantai Drini;5
6;Pantai Ngandong;5
6;Pantai Pandawa;5
6;Pantai Nglambor;5
6;Pantai Parangtritis;5
6;Pantai Pok Tunggal;5
6;Taman Film;5
6;Pantai Santolo;5
6;Pantai Siung;5
6;Pantai Timang;5
6;Skyrink - Mall Taman Anggrek;4
6;Red Island Beach;5
6;Taman Bungkul;4
6;Taman Cattleya;5
6;Taman Suropati;5
6;Taman Hutan Raya Ir. H. Djuanda;5
6;Taman Mini Indonesia Indah;5
6;Taman Safari Indonesia Bogor;5
6;Taman Sari;5
6;Taman Sungai Mudal;5
6;Water Blaster Bukit Candi Golf;5
6;The Lodge Maribaya;4
6;Ubud;5
6;Air Terjun Kali Pancur;4
6;Air Terjun Sri Gethuk;4
6;Bukit Moko;1
6;Bukit Panguk Kediwung;5
6;Bukit Wisata Pulepayung;5
6;Candi Ratu Boko;5
6;Kampung Wisata Taman Sari;5
6;Curug Aseupan;4
6;Curug Cilengkrang;5
6;Indonesia Kaya Park;5
6;Pantai Jogan;2
6;Pantai Ngobaran;5
6;Pantai Ngrenehan;5
6;Museum Gunung Merapi;5
6;Pantai Ria Kenjeran;5
6;Pantai Watu Kodok;5
6;Puncak Gunung Api Purba;4
6;Waterboom PIK  (Pantai Indah Kapuk);4
6;Watu Gunung Ungaran;5
6;Taman Bunga Celosia;1
6;Taman Hutan Tebet;5
6;Taman Spathodea;5
6;The World Landmarks - Merapi Park Yogyakarta;5
6;Saloka Theme Park;4
7;Air Terjun Madakaripura;3
7;Bunaken Marine Park;5
7;Curug Cikaso;5
7;Curug Cipendok;5
7;Curug Cipamingkis;5
7;Danau Toba;5
7;Grafika Cikole;5
7;Green Canyon Pangandaran;5
7;Kawah Ijen;4
7;Labuan Bajo;5
7;Pantai Balekambang;4
7;Pantai Air Manis;4
7;Pantai Gesing;5
7;Pantai Kasap;5
7;Pantai Kelingking;5
7;Pantai Sarumanis;5
7;Pantai Sawarna;5
7;Pantai Srakung;5
7;Pantai Tampora;5
7;Pantai Tanjung Lesung;4
7;Sunrise Point Cukul;5
7;Taman Langit;5
7;Taman Nasional Kepulauan Seribu;3
7;Pantai Indrayanti;5
7;Taman Sari;5
7;Tempo Gelato Prawirotaman;5
7;Malioboro Yogyakarta;5
7;Pantai Teluk Asmara;5
7;Pulau Padar;5
7;Simpang Lima Gumul;5
7;Taman Nasional Bantimurung;5
7;Taman Safari Pasuruan;5
7;Nusa Penida;5
7;Candi Borobudur;5
7;Candi Prambanan;3
7;Curug Tilu Leuwi Opat;5
7;Dago Dreampark;2
7;Farm House Susu Lembang;5
7;Gunung Papandayan;5
7;Kawah Rengganis;3
7;Pantai Kesirat;5
7;NuArt Sculpture Park;4
7;Pantai Baron;5
7;Pantai Baruna;5
7;Pantai Depok;5
7;Pantai Drini;5
7;Pantai Ngandong;5
7;Pantai Pandawa;5
7;Pantai Nglambor;4
7;Pantai Parangtritis;5
7;Pantai Pok Tunggal;4
7;Taman Film;5
7;Pantai Santolo;5
7;Pantai Siung;5
7;Pantai Timang;5
7;Skyrink - Mall Taman Anggrek;4
7;Red Island Beach;5
7;Taman Bungkul;5
7;Taman Cattleya;5
7;Taman Suropati;5
7;Taman Hutan Raya Ir. H. Djuanda;5
7;Taman Mini Indonesia Indah;5
7;Taman Safari Indonesia Bogor;5
7;Taman Sari;4
7;Taman Sungai Mudal;5
7;Water Blaster Bukit Candi Golf;4
7;The Lodge Maribaya;5
7;Ubud;4
7;Air Terjun Kali Pancur;4
7;Air Terjun Sri Gethuk;4
7;Bukit Moko;5
7;Bukit Panguk Kediwung;5
7;Bukit Wisata Pulepayung;5
7;Candi Ratu Boko;5
7;Kampung Wisata Taman Sari;5
7;Curug Aseupan;4
7;Curug Cilengkrang;1
7;Indonesia Kaya Park;4
7;Pantai Jogan;4
7;Pantai Ngobaran;5
7;Pantai Ngrenehan;5
7;Museum Gunung Merapi;5
7;Pantai Ria Kenjeran;5
7;Pantai Watu Kodok;5
7;Puncak Gunung Api Purba;4
7;Waterboom PIK  (Pantai Indah Kapuk);5
7;Watu Gunung Ungaran;5
7;Taman Bunga Celosia;4
7;Taman Flora Bratang Surabaya;5
7;Taman Spathodea;5
7;The World Landmarks - Merapi Park Yogyakarta;5
7;Saloka Theme Park;5
8;Air Terjun Madakaripura;5
8;Bunaken Marine Park;5
8;Curug Cikaso;4
8;Curug Cipendok;4
8;Curug Cipamingkis;3
8;Danau Toba;5
8;Grafika Cikole;3
8;Green Canyon Pangandaran;5
8;Kawah Ijen;5
8;Labuan Bajo;5
8;Pantai Balekambang;4
8;Pantai Air Manis;4
8;Pantai Gesing;5
8;Pantai Kasap;5
8;Pantai Kelingking;4
8;Pantai Sarumanis;5
8;Pantai Sawarna;4
8;Pantai Tampora;4
8;Pantai Tanjung Lesung;5
8;Taman Langit;5
8;Taman Nasional Kepulauan Seribu;5
8;Pantai Indrayanti;2
8;Malioboro Yogyakarta;5
8;Pantai Nglambor;5
8;Tempo Gelato Prawirotaman;5
8;Lombok;2
8;Pantai Teluk Asmara;5
8;Pulau Padar;5
8;Simpang Lima Gumul;2
8;Taman Nasional Bantimurung;5
8;Taman Safari Pasuruan;5
8;Nusa Penida;5
8;Bukit Jamur;5
8;Candi Sewu;5
8;Curug Cipanas;4
8;Dago Dreampark;5
8;Dunia Fantasi;5
8;Glamping Lakeside Rancabali;4
8;Kawah Rengganis;5
8;Pantai Jungwok;1
8;Pantai Kesirat;5
8;Pantai Krakal;2
8;NuArt Sculpture Park;3
8;Pantai Depok;3
8;Pantai Kuta;3
8;Pantai Marina;4
8;Pantai Pandawa;5
8;Pantai Nglambor;4
8;Pantai Parangtritis;4
8;Pantai Pok Tunggal;5
8;Pantai Pulang Sawal;5
8;Taman Film;4
8;Pantai Siung;5
8;Pantai Sundak;5
8;Skyrink - Mall Taman Anggrek;5
8;Taman Balai Kota Bandung;5
8;Taman Bungkul;5
8;Taman Suropati;5
8;Tebing Keraton;4
8;Taman Mini Indonesia Indah;5
8;Taman Sari;4
8;Taman Situ Lembang;5
8;The Lodge Maribaya;4
8;Tempo Gelato Prawirotaman;5
8;Ubud;1
8;Air Terjun Kali Pancur;2
8;Air Terjun Sri Gethuk;3
8;Bukit Moko;5
8;Bukit Wisata Pulepayung;4
8;Candi Gedong Songo;4
8;Kampung Wisata Taman Sari;5
8;Komodo National Park;5
8;Curug Cilengkrang;5
8;Indonesia Kaya Park;5
8;Jawa Timur Park 2;4
8;Pantai Greweng;4
8;Pantai Kukup;4
8;Pantai Maron;4
8;Pantai Ngrawe;5
8;Lombok;5
8;Pantai Congot;5
8;Taman Budaya Yogyakarta;5
8;Pantai Nguluran;4
8;Pantai Sadranan;5
8;Pantai Watu Kodok;5
8;Pantai Wediombo;4
8;Pink Beach;5
8;Taman Bunga Nusantara;5
8;Taman Flora Bratang Surabaya;5
8;Taman Hutan Tebet;3
8;Tebing Breksi;5
8;The World Landmarks - Merapi Park Yogyakarta;5
8;Taman Menteng;5
9;Air Terjun Madakaripura;5
9;Bunaken Marine Park;3
9;Curug Cikaso;5
9;Curug Cipendok;5
9;Curug Cipamingkis;4
9;Danau Toba;5
9;Grafika Cikole;5
9;Green Canyon Pangandaran;5
9;Kawah Ijen;5
9;Labuan Bajo;5
9;Pantai Balekambang;5
9;Pantai Air Manis;5
9;Pantai Gesing;5
9;Pantai Kasap;5
9;Pantai Kelingking;5
9;Pantai Sarumanis;5
9;Pantai Sawarna;5
9;Pantai Tampora;3
9;Pantai Tanjung Lesung;5
9;Sunrise Point Cukul;4
9;Taman Langit;4
9;Taman Nasional Kepulauan Seribu;5
9;Gunung Bromo;5
9;Taman Sari;5
9;Malioboro Yogyakarta;5
9;Tempo Gelato Prawirotaman;5
9;Malioboro Yogyakarta;5
9;Pantai Teluk Asmara;5
9;Pulau Padar;5
9;Simpang Lima Gumul;5
9;Taman Nasional Bantimurung;5
9;Taman Safari Pasuruan;5
9;Nusa Penida;5
9;Candi Borobudur;5
9;Candi Prambanan;4
9;Air Terjun Curug Luhur;3
9;Dago Dreampark;5
9;Farm House Susu Lembang;5
9;Gunung Papandayan;5
9;Kawah Rengganis;3
9;Pantai Kesirat;5
9;NuArt Sculpture Park;4
9;Pantai Baron;5
9;Pantai Baruna;4
9;Pantai Depok;3
9;Pantai Drini;5
9;Pantai Ngandong;5
9;Pantai Pandawa;5
9;Pantai Nglambor;5
9;Pantai Parangtritis;5
9;Pantai Pok Tunggal;5
9;Taman Film;5
9;Pantai Santolo;5
9;Pantai Siung;5
9;Pantai Timang;5
9;Skyrink - Mall Taman Anggrek;5
9;Red Island Beach;5
9;Taman Bungkul;5
9;Taman Cattleya;5
9;Taman Suropati;5
9;Taman Hutan Raya Ir. H. Djuanda;5
9;Taman Mini Indonesia Indah;5
9;Taman Safari Indonesia Bogor;5
9;Taman Sari;4
9;Taman Sungai Mudal;5
9;Water Blaster Bukit Candi Golf;5
9;The Lodge Maribaya;5
9;Ubud;5
9;Air Terjun Kali Pancur;5
9;Air Terjun Sri Gethuk;4
9;Bukit Moko;5
9;Bukit Panguk Kediwung;5
9;Bukit Wisata Pulepayung;5
9;Candi Ratu Boko;4
9;Kampung Wisata Taman Sari;5
9;Curug Anom;5
9;Curug Cilengkrang;3
9;Indonesia Kaya Park;5
9;Pantai Jogan;4
9;Pantai Ngobaran;5
9;Pantai Ngrenehan;4
9;Museum Gunung Merapi;5
9;Pantai Ria Kenjeran;1
9;Pantai Watu Kodok;5
9;Pantai Wediombo;5
9;Pink Beach;5
9;Watu Gunung Ungaran;5
9;Taman Bunga Celosia;5
9;Taman Flora Bratang Surabaya;5
9;Taman Spathodea;5
9;The World Landmarks - Merapi Park Yogyakarta;4
9;Saloka Theme Park;5
10;Air Terjun Madakaripura;5
10;Bunaken Marine Park;5
10;Curug Cikaso;5
10;Curug Cipendok;5
10;Curug Cipamingkis;4
10;Danau Toba;5
10;Grafika Cikole;4
10;Green Canyon Pangandaran;5
10;Kawah Ijen;5
10;Labuan Bajo;3
10;Pantai Balekambang;4
10;Pantai Air Manis;4
10;Pantai Gesing;5
10;Pantai Kasap;5
10;Pantai Kelingking;5
10;Pantai Sarumanis;4
10;Pantai Sawarna;5
10;Pantai Srakung;5
10;Pantai Tampora;3
10;Pantai Tanjung Lesung;5
10;Sunrise Point Cukul;4
10;Taman Langit;4
10;Taman Nasional Kepulauan Seribu;5
10;Malioboro Yogyakarta;5
10;Candi Prambanan;5
10;Lombok;2
10;Lombok;5
10;Pantai Teluk Asmara;4
10;Pulau Padar;5
10;Simpang Lima Gumul;5
10;Taman Nasional Bantimurung;5
10;Taman Safari Pasuruan;5
10;Nusa Penida;4
10;Candi Borobudur;4
10;Candi Prambanan;4
10;Curug Tilu Leuwi Opat;5
10;Dago Dreampark;4
10;Farm House Susu Lembang;5
10;Gunung Papandayan;5
10;Kawah Rengganis;4
10;Lembang Park & Zoo;5
10;NuArt Sculpture Park;4
10;Pantai Baron;4
10;Pantai Baruna;3
10;Pantai Depok;5
10;Pantai Drini;5
10;Pantai Ngandong;5
10;Pantai Pandawa;5
10;Pantai Pangandaran;5
10;Pantai Parangtritis;5
10;Pantai Pok Tunggal;5
10;Taman Film;5
10;Pantai Santolo;5
10;Pantai Siung;5
10;Pantai Timang;5
10;Skyrink - Mall Taman Anggrek;5
10;Red Island Beach;4
10;Taman Bungkul;5
10;Taman Cattleya;5
10;Tebing Keraton;5
10;Taman Hutan Raya Ir. H. Djuanda;5
10;Taman Mini Indonesia Indah;3
10;Taman Safari Indonesia Bogor;5
10;Taman Sari;4
10;Taman Sungai Mudal;5
10;Water Blaster Bukit Candi Golf;1
10;The Lodge Maribaya;5
10;Ubud;5
10;Air Terjun Kali Pancur;4
10;Air Terjun Sri Gethuk;1
10;Bukit Moko;5
10;Bukit Panguk Kediwung;4
10;Bukit Wisata Pulepayung;5
10;Candi Ratu Boko;5
10;Kampung Wisata Taman Sari;5
10;Curug Aseupan;5
10;Curug Cilengkrang;5
10;Indonesia Kaya Park;5
10;Pantai Jogan;4
10;Pantai Ngobaran;4
10;Pantai Ngrenehan;5
10;Museum Gunung Merapi;4
10;Pantai Ria Kenjeran;5
10;Pantai Watu Kodok;5
10;Puncak Gunung Api Purba;4
10;Waterboom PIK  (Pantai Indah Kapuk);5
10;Watu Gunung Ungaran;4
10;Taman Bunga Celosia;5
10;Taman Hutan Tebet;5
10;Taman Spathodea;5
10;The World Landmarks - Merapi Park Yogyakarta;4
10;Air Terjun Curug Luhur;4
11;Air Terjun Madakaripura;5
11;Bunaken Marine Park;5
11;Curug Cikaso;4
11;Curug Cipendok;5
11;Curug Cipamingkis;5
11;Danau Toba;5
11;Grafika Cikole;5
11;Green Canyon Pangandaran;5
11;Kawah Ijen;5
11;Labuan Bajo;5
11;Pantai Balekambang;5
